unnamed: 0.1,unnamed: 0,timestamp,turn,speaker,sentence,teacher_tag,student_tag,damsltag,dialogact,lesson_id,turn_num,_row,role
66,66,,42.0,T,Can you write one twenty there?,1 - None,,sd,Statement-non-opinion,Ladder problem 5_Grade 7.xlsx_with_dialog_acts,42.0,282,teacher
67,67,,42.0,T,So we know for how many rods for the ladder for one twenty eight steps.,1 - None,,sd,Statement-non-opinion,Ladder problem 5_Grade 7.xlsx_with_dialog_acts,42.0,283,teacher
68,68,,44.0,Ariel,"Here we go, half as sixty, yah, yah.",,5 - Providing Evidence / Explaining Reasoning,sd,Statement-non-opinion,Ladder problem 5_Grade 7.xlsx_with_dialog_acts,44.0,284,student
69,69,,44.0,Ariel,"Six times ten is sixty, ahh, ahh.",,5 - Providing Evidence / Explaining Reasoning,sd,Statement-non-opinion,Ladder problem 5_Grade 7.xlsx_with_dialog_acts,44.0,285,student
70,70,,44.0,Ariel,"For six steps equals too many rods and then six times ten is sixty, so two hundred and",,5 - Providing Evidence / Explaining Reasoning,sd,Statement-non-opinion,Ladder problem 5_Grade 7.xlsx_with_dialog_acts,44.0,286,student
71,71,,45.0,T,Where is the ladder with sixty steps?,8 - Press for Accuracy,,sd,Statement-non-opinion,Ladder problem 5_Grade 7.xlsx_with_dialog_acts,45.0,287,teacher
72,72,,46.0,Ariel,I didn’t do that.,,1 - None,sd,Statement-non-opinion,Ladder problem 5_Grade 7.xlsx_with_dialog_acts,46.0,288,student
73,73,,46.0,Ariel,It is too much.,,1 - None,sd,Statement-non-opinion,Ladder problem 5_Grade 7.xlsx_with_dialog_acts,46.0,289,student
74,74,,46.0,Ariel,I shortened it by dividing sixty by ten it gives me six.,,5 - Providing Evidence / Explaining Reasoning,sd,Statement-non-opinion,Ladder problem 5_Grade 7.xlsx_with_dialog_acts,46.0,290,student
75,75,,46.0,Ariel,"Since, I had already done six, six times ten is sixty, so I just did the number rods for sixty times ten.",,5 - Providing Evidence / Explaining Reasoning,sd,Statement-non-opinion,Ladder problem 5_Grade 7.xlsx_with_dialog_acts,46.0,291,student
76,76,,46.0,Ariel,So that I didn’t have to make a big ol’ ladder.,,5 - Providing Evidence / Explaining Reasoning,sd,Statement-non-opinion,Ladder problem 5_Grade 7.xlsx_with_dialog_acts,46.0,292,student
77,77,,47.0,T,So basically what is this all about?,8 - Press for Accuracy,,sd,Statement-non-opinion,Ladder problem 5_Grade 7.xlsx_with_dialog_acts,47.0,293,teacher
78,78,,47.0,T,Did you subtract by two?,2 - Keeping Everyone Together,,sv,Statement-opinion,Ladder problem 5_Grade 7.xlsx_with_dialog_acts,47.0,294,teacher
79,79,,48.0,Ariel,What?,,1 - None,ba,Appreciation,Ladder problem 5_Grade 7.xlsx_with_dialog_acts,48.0,295,student
80,80,,49.0,T,Did you subtract by two?,2 - Keeping Everyone Together,,sv,Statement-opinion,Ladder problem 5_Grade 7.xlsx_with_dialog_acts,49.0,296,teacher
81,81,,49.0,T,"Here, did you subtract by two?",2 - Keeping Everyone Together,,sd,Statement-non-opinion,Ladder problem 5_Grade 7.xlsx_with_dialog_acts,49.0,297,teacher
82,82,,50.0,Ariel,It is right here.,,1 - None,sd,Statement-non-opinion,Ladder problem 5_Grade 7.xlsx_with_dialog_acts,50.0,298,student
83,83,,51.0,T,OK.,1 - None,,b,Acknowledge (Backchannel),Ladder problem 5_Grade 7.xlsx_with_dialog_acts,51.0,299,teacher
84,84,,51.0,T,This is … One ninety eight is what again?,8 - Press for Accuracy,,sd,Statement-non-opinion,Ladder problem 5_Grade 7.xlsx_with_dialog_acts,51.0,300,teacher
85,85,,52.0,Ariel,The sixty.,,4 - Making a Claim,sd,Statement-non-opinion,Ladder problem 5_Grade 7.xlsx_with_dialog_acts,52.0,301,student
86,86,,53.0,T,I see.,1 - None,,b,Acknowledge (Backchannel),Ladder problem 5_Grade 7.xlsx_with_dialog_acts,53.0,302,teacher
87,87,,53.0,T,I see.,1 - None,,b,Acknowledge (Backchannel),Ladder problem 5_Grade 7.xlsx_with_dialog_acts,53.0,303,teacher
88,88,,54.0,Ariel,What’s this?,,1 - None,sd,Statement-non-opinion,Ladder problem 5_Grade 7.xlsx_with_dialog_acts,54.0,304,student
89,89,,54.0,Ariel,"Ohh, I put nine!",,4 - Making a Claim,sd,Statement-non-opinion,Ladder problem 5_Grade 7.xlsx_with_dialog_acts,54.0,305,student
90,90,,54.0,Ariel,"That’s two, that’s supposed to be a two, my bad.",,4 - Making a Claim,sd,Statement-non-opinion,Ladder problem 5_Grade 7.xlsx_with_dialog_acts,54.0,306,student
91,91,,54.0,Ariel,Two.,,4 - Making a Claim,%,Uninterpretable,Ladder problem 5_Grade 7.xlsx_with_dialog_acts,54.0,307,student
92,92,,55.0,T,"OK, so now I have a question.",1 - None,,sd,Statement-non-opinion,Ladder problem 5_Grade 7.xlsx_with_dialog_acts,55.0,308,teacher
93,93,,55.0,T,I see what you are doing.,1 - None,,sd,Statement-non-opinion,Ladder problem 5_Grade 7.xlsx_with_dialog_acts,55.0,309,teacher
57,57,,,T,"Let’s go here, Ariel.",1 - None,,sd,Statement-non-opinion,Ladder problem 5_Grade 7.xlsx_with_dialog_acts,,273,teacher
0,0,,1.0,T,So now I have a question.,1 - None,,sd,Statement-non-opinion,Ladder problem 6_Grade 7.xlsx_with_dialog_acts,1.0,90,teacher
1,1,,1.0,T,I see what you are doing.,1 - None,,sd,Statement-non-opinion,Ladder problem 6_Grade 7.xlsx_with_dialog_acts,1.0,91,teacher
2,2,,1.0,T,"So for what number … for odd number … this is what you do, right?",2 - Keeping Everyone Together,,sd,Statement-non-opinion,Ladder problem 6_Grade 7.xlsx_with_dialog_acts,1.0,92,teacher
3,3,,1.0,T,"Let’s say, for one twenty-five.",1 - None,,sd,Statement-non-opinion,Ladder problem 6_Grade 7.xlsx_with_dialog_acts,1.0,93,teacher
4,4,,1.0,T,"Is that odd, one twenty-five?",2 - Keeping Everyone Together,,sd,Statement-non-opinion,Ladder problem 6_Grade 7.xlsx_with_dialog_acts,1.0,94,teacher
5,5,,1.0,T,How will you do for one twenty-five?,8 - Press for Accuracy,,sd,Statement-non-opinion,Ladder problem 6_Grade 7.xlsx_with_dialog_acts,1.0,95,teacher
6,6,,2.0,Ariel,The Odd rule?,,4 - Making a Claim,sd,Statement-non-opinion,Ladder problem 6_Grade 7.xlsx_with_dialog_acts,2.0,96,student
7,7,,3.0,T,Yeah.,1 - None,,b,Acknowledge (Backchannel),Ladder problem 6_Grade 7.xlsx_with_dialog_acts,3.0,97,teacher
8,8,,4.0,Ariel,"I will go to one twenty-four which is … I got a one twenty-fourrrrr… wait, wait, what am I doing it is seventy-two, I believe, no, no, don’t think that… sixty two … hah, hah, hah.",,4 - Making a Claim,sd,Statement-non-opinion,Ladder problem 6_Grade 7.xlsx_with_dialog_acts,4.0,98,student
9,9,,4.0,Ariel,I’m smart.,,1 - None,sd,Statement-non-opinion,Ladder problem 6_Grade 7.xlsx_with_dialog_acts,4.0,99,student
10,10,,5.0,Ariel,"Yeah, sixty-two.",,4 - Making a Claim,aa,Agree/Accept,Ladder problem 6_Grade 7.xlsx_with_dialog_acts,5.0,100,student
11,11,,6.0,T,What is it?,8 - Press for Accuracy,,sd,Statement-non-opinion,Ladder problem 6_Grade 7.xlsx_with_dialog_acts,6.0,101,teacher
12,12,,6.0,T,How many you got?,8 - Press for Accuracy,,sd,Statement-non-opinion,Ladder problem 6_Grade 7.xlsx_with_dialog_acts,6.0,102,teacher
13,13,,7.0,Ariel,"It is sixty-two, half of one twenty-four.",,4 - Making a Claim,sd,Statement-non-opinion,Ladder problem 6_Grade 7.xlsx_with_dialog_acts,7.0,103,student
14,14,,8.0,T,"Yeah, but then how many rods that ladder is going to have?",8 - Press for Accuracy,,sd,Statement-non-opinion,Ladder problem 6_Grade 7.xlsx_with_dialog_acts,8.0,104,teacher
15,15,,8.0,T,For one twenty- five,1 - None,,sd,Statement-non-opinion,Ladder problem 6_Grade 7.xlsx_with_dialog_acts,8.0,105,teacher
16,16,,9.0,Ariel,I have to figure that out?,,1 - None,sd,Statement-non-opinion,Ladder problem 6_Grade 7.xlsx_with_dialog_acts,9.0,106,student
17,17,,10.0,T,"Yeah, can you figure that out?",8 - Press for Accuracy,,ba,Appreciation,Ladder problem 6_Grade 7.xlsx_with_dialog_acts,10.0,107,teacher
18,18,,11.0,Ariel,I doubt it.,,1 - None,sd,Statement-non-opinion,Ladder problem 6_Grade 7.xlsx_with_dialog_acts,11.0,108,student
19,19,,12.0,Ariel,"Let me see, if this is …",,1 - None,sd,Statement-non-opinion,Ladder problem 6_Grade 7.xlsx_with_dialog_acts,12.0,109,student
20,20,,13.0,T,"You have got your rule, right?",2 - Keeping Everyone Together,,aa,Agree/Accept,Ladder problem 6_Grade 7.xlsx_with_dialog_acts,13.0,110,teacher
21,21,,13.0,T,The rule is here.,1 - None,,sd,Statement-non-opinion,Ladder problem 6_Grade 7.xlsx_with_dialog_acts,13.0,111,teacher
22,22,,14.0,Ariel,"My rule, uh my perfet rule, I have to set it up for this huge thing.",,1 - None,sd,Statement-non-opinion,Ladder problem 6_Grade 7.xlsx_with_dialog_acts,14.0,112,student
23,23,,15.0,T,Are you saying you are going to build that entire one twenty-four?,2 - Keeping Everyone Together,,sv,Statement-opinion,Ladder problem 6_Grade 7.xlsx_with_dialog_acts,15.0,113,teacher
24,24,,15.0,T,One twenty-four steps?,2 - Keeping Everyone Together,,sd,Statement-non-opinion,Ladder problem 6_Grade 7.xlsx_with_dialog_acts,15.0,114,teacher
25,25,,16.0,Ariel,"No, this is two right here.",,4 - Making a Claim,sd,Statement-non-opinion,Ladder problem 6_Grade 7.xlsx_with_dialog_acts,16.0,115,student
26,26,,17.0,Ariel,"One, two, three, four, five, six, seven, eight.",,1 - None,sd,Statement-non-opinion,Ladder problem 6_Grade 7.xlsx_with_dialog_acts,17.0,116,student
27,27,,18.0,Ariel,"For sixty, it is one hundred and ninety-eight, add two it is two hundred.",,5 - Providing Evidence / Explaining Reasoning,sd,Statement-non-opinion,Ladder problem 6_Grade 7.xlsx_with_dialog_acts,18.0,117,student
28,28,,18.0,Ariel,Wait a minute.,,1 - None,sd,Statement-non-opinion,Ladder problem 6_Grade 7.xlsx_with_dialog_acts,18.0,118,student
29,29,,18.0,Ariel,"No, we add six, oh.",,4 - Making a Claim,sd,Statement-non-opinion,Ladder problem 6_Grade 7.xlsx_with_dialog_acts,18.0,119,student
30,30,,19.0,Ariel,"One, two, three, four, five, six, seven, eight.",,1 - None,sd,Statement-non-opinion,Ladder problem 6_Grade 7.xlsx_with_dialog_acts,19.0,120,student
31,31,,20.0,Ariel,Wait a minute.,,1 - None,sd,Statement-non-opinion,Ladder problem 6_Grade 7.xlsx_with_dialog_acts,20.0,121,student
32,32,,20.0,Ariel,One hundred ninety-eight.,,1 - None,sd,Statement-non-opinion,Ladder problem 6_Grade 7.xlsx_with_dialog_acts,20.0,122,student
33,33,,21.0,Ariel,"One ninety-nine, two hundred, two-o-two, two-o-three, two-o-four and two-o-six.",,1 - None,sd,Statement-non-opinion,Ladder problem 6_Grade 7.xlsx_with_dialog_acts,21.0,123,student
34,34,,22.0,Ariel,Two hundred and six rods.,,4 - Making a Claim,sd,Statement-non-opinion,Ladder problem 6_Grade 7.xlsx_with_dialog_acts,22.0,124,student
35,35,,23.0,T,"Now you were thinking in your head, so I don’t know, so it is time for you to explain back to me.",8 - Press for Accuracy,,sd,Statement-non-opinion,Ladder problem 6_Grade 7.xlsx_with_dialog_acts,23.0,125,teacher
36,36,,23.0,T,"So I follow you from the beginning, from the beginning",1 - None,,sd,Statement-non-opinion,Ladder problem 6_Grade 7.xlsx_with_dialog_acts,23.0,126,teacher
39,39,,24.0,Ariel,"One twenty five rounded to the nearest even number, it could be one twenty four or one twenty six, I did one twenty-four.",,5 - Providing Evidence / Explaining Reasoning,sd,Statement-non-opinion,Ladder problem 6_Grade 7.xlsx_with_dialog_acts,24.0,129,student
40,40,,25.0,T,OK.,1 - None,,b,Acknowledge (Backchannel),Ladder problem 6_Grade 7.xlsx_with_dialog_acts,25.0,130,teacher
41,41,,26.0,Ariel,Then one twenty four divided by two is sixty two.,,5 - Providing Evidence / Explaining Reasoning,sd,Statement-non-opinion,Ladder problem 6_Grade 7.xlsx_with_dialog_acts,26.0,131,student
42,42,,27.0,T,"How did you find out, OK?",8 - Press for Accuracy,,sd,Statement-non-opinion,Ladder problem 6_Grade 7.xlsx_with_dialog_acts,27.0,132,teacher
43,43,,28.0,Ariel,Sixty is...,,5 - Providing Evidence / Explaining Reasoning,sd,Statement-non-opinion,Ladder problem 6_Grade 7.xlsx_with_dialog_acts,28.0,133,student
44,44,,28.0,Ariel,"I went back to my recent observations, sixty is one hundred ninety- eight and then I made these two steps which gave me eight more rods which makes it one hundred … two hundred and six rods.",,5 - Providing Evidence / Explaining Reasoning,sd,Statement-non-opinion,Ladder problem 6_Grade 7.xlsx_with_dialog_acts,28.0,134,student
45,45,,28.0,Ariel,Now we shall multiply,,5 - Providing Evidence / Explaining Reasoning,sd,Statement-non-opinion,Ladder problem 6_Grade 7.xlsx_with_dialog_acts,28.0,135,student
46,46,,30.0,Ariel,Four-ten.,,5 - Providing Evidence / Explaining Reasoning,sd,Statement-non-opinion,Ladder problem 6_Grade 7.xlsx_with_dialog_acts,30.0,136,student
47,47,,31.0,T,So.,1 - None,,b,Acknowledge (Backchannel),Ladder problem 6_Grade 7.xlsx_with_dialog_acts,31.0,137,teacher
37,37,,,T,One twenty five steps.,1 - None,,sd,Statement-non-opinion,Ladder problem 6_Grade 7.xlsx_with_dialog_acts,,127,teacher
38,38,,,T,"You do a lot in your head, I just cannot follow you.",1 - None,,sd,Statement-non-opinion,Ladder problem 6_Grade 7.xlsx_with_dialog_acts,,128,teacher
0,0,,1.0,T,So you’re saying... Let’s go one last time.,1 - None,,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,1.0,0,teacher
1,1,,1.0,T,"So for one twenty-five, what did you do?",8 - Press for Accuracy,,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,1.0,1,teacher
2,2,,1.0,T,You went back to what?,8 - Press for Accuracy,,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,1.0,2,teacher
3,3,,2.0,Ariel,One twenty-four.,,4 - Making a Claim,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,2.0,3,student
4,4,,3.0,T,"Then, what did you do next?",8 - Press for Accuracy,,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,3.0,4,teacher
5,5,,4.0,Ariel,I did half of one twenty-four.,,4 - Making a Claim,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,4.0,5,student
6,6,,5.0,T,And you got what?,8 - Press for Accuracy,,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,5.0,6,teacher
7,7,,6.0,Ariel,I got sixty-two.,7 - Context,,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,6.0,7,student
8,8,,7.0,T,"[pointing to the paper] Sixty-two, this is it.",5 - Revoicing,,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,7.0,8,teacher
9,9,,7.0,T,Then what did you do with that sixty-two.,8 - Press for Accuracy,,sv,Statement-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,7.0,9,teacher
10,10,,8.0,Ariel,"Two, right?",,4 - Making a Claim,%,Uninterpretable,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,8.0,10,student
11,11,,9.0,T,Sixty-two.,1 - None,,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,9.0,11,teacher
12,12,,10.0,Ariel,"Yeah, I know, sixty-two.",,1 - None,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,10.0,12,student
13,13,,10.0,Ariel,I subtracted two and since I had already done … You subtracted two from what?,,4 - Making a Claim,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,10.0,13,student
14,14,,11.0,Ariel,From sixty two.,,4 - Making a Claim,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,11.0,14,student
15,15,,12.0,T,"Ah, huh.",1 - None,,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,12.0,15,teacher
16,16,,13.0,Ariel,"Since I had already done how many rods sixty has, I just went back here, look here, it is one hundred and ninety- eight rods and I made one for two and it gave me eight rods and then I added eight rods to one hundred and ninety eight.",,5 - Providing Evidence / Explaining Reasoning,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,13.0,16,student
17,17,,14.0,T,Is that right?,2 - Keeping Everyone Together,,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,14.0,17,teacher
18,18,,14.0,T,Let’s see... very well.,1 - None,,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,14.0,18,teacher
19,19,,14.0,T,So you are saying you added eight to what?,8 - Press for Accuracy,,sv,Statement-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,14.0,19,teacher
20,20,,15.0,Ariel,Eight rods to my other rods one hundred ninety-eight.,,4 - Making a Claim,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,15.0,20,student
21,21,,16.0,T,"Let’s think so you are saying going from sixty to sixty two, you added eight rods, right, is that what you are saying?",2 - Keeping Everyone Together,,sv,Statement-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,16.0,21,teacher
22,22,,17.0,Ariel,"Yeah, What?",,3 - Asking for More Information,b,Acknowledge (Backchannel),Ladder problem 7_Grade 7.xlsx_with_dialog_acts,17.0,22,student
23,23,,18.0,T,"You said … basically, you are trying to tell me that … you are trying to find for sixty-two.",1 - None,,sv,Statement-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,18.0,23,teacher
24,24,,19.0,Ariel,Yes.,,1 - None,b,Acknowledge (Backchannel),Ladder problem 7_Grade 7.xlsx_with_dialog_acts,19.0,24,student
25,25,,20.0,T,"You went down to sixty, right?",2 - Keeping Everyone Together,,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,20.0,25,teacher
26,26,,21.0,Ariel,Yeah.,,1 - None,b,Acknowledge (Backchannel),Ladder problem 7_Grade 7.xlsx_with_dialog_acts,21.0,26,student
27,27,,22.0,T,"You know how many are in sixty and you are adding two ladders, right?",2 - Keeping Everyone Together,,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,22.0,27,teacher
28,28,,23.0,Ariel,Yeah.,,1 - None,b,Acknowledge (Backchannel),Ladder problem 7_Grade 7.xlsx_with_dialog_acts,23.0,28,student
29,29,,24.0,T,Is that what you are saying?,2 - Keeping Everyone Together,,sv,Statement-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,24.0,29,teacher
30,30,,25.0,Ariel,A ladder with two steps so I counted …,,4 - Making a Claim,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,25.0,30,student
31,31,,26.0,T,So is it like you are saying you had eight so how many six has?,8 - Press for Accuracy,,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,26.0,31,teacher
32,32,,28.0,T,Let’s do the same idea with eight … six?,8 - Press for Accuracy,,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,28.0,32,teacher
33,33,,28.0,T,"So if you moved down to six, how many six has?",8 - Press for Accuracy,,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,28.0,33,teacher
34,34,,28.0,T,"A ladder with six, how many rods it has?",8 - Press for Accuracy,,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,28.0,34,teacher
35,35,,28.0,T,Can we build it?,2 - Keeping Everyone Together,,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,28.0,35,teacher
36,36,,30.0,T,"We know two has eight, right?",2 - Keeping Everyone Together,,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,30.0,36,teacher
37,37,,31.0,Ariel,Yeah.,,1 - None,b,Acknowledge (Backchannel),Ladder problem 7_Grade 7.xlsx_with_dialog_acts,31.0,37,student
38,38,,32.0,T,"But six, how many six has?",8 - Press for Accuracy,,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,32.0,38,teacher
39,39,,33.0,Ariel,Eight times three …,,4 - Making a Claim,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,33.0,39,student
40,40,,34.0,T,Let’s actually do it.,1 - None,,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,34.0,40,teacher
41,41,,35.0,T,Can you put for six?,8 - Press for Accuracy,,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,35.0,41,teacher
42,42,,36.0,Ariel,Six steps?,,1 - None,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,36.0,42,student
43,43,,37.0,T,Yeah.,1 - None,,b,Acknowledge (Backchannel),Ladder problem 7_Grade 7.xlsx_with_dialog_acts,37.0,43,teacher
44,44,,38.0,Ariel,Oh my God!,,1 - None,ba,Appreciation,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,38.0,44,student
45,45,,39.0,Ariel,Have mercy on me.,,1 - None,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,39.0,45,student
46,46,,41.0,Ariel,"Oh, messed up.",,4 - Making a Claim,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,41.0,46,student
47,47,,42.0,Ariel,"Ta, ta, ta.",,1 - None,%,Uninterpretable,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,42.0,47,student
48,48,,43.0,Ariel,"There you are, happy?",,1 - None,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,43.0,48,student
49,49,,44.0,T,So how many steps do we have?,8 - Press for Accuracy,,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,44.0,49,teacher
50,50,,45.0,Ariel,Six.,,4 - Making a Claim,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,45.0,50,student
51,51,,46.0,T,And how many do we have?,8 - Press for Accuracy,,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,46.0,51,teacher
52,52,,47.0,Ariel,"One, two, three, four, five, six, seven, eight, nine, ten, eleven, twelve, thirteen, fourteen, fifteen, sixteen, seventeen, eighteen, nineteen, twenty.",,1 - None,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,47.0,52,student
53,53,,48.0,T,Twenty.,1 - None,,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,48.0,53,teacher
54,54,,49.0,T,Can you write it down somewhere?,1 - None,,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,49.0,54,teacher
55,55,,51.0,T,"So, you are saying for eight you got how many, a ladder of two has eight, is that what you are saying?",2 - Keeping Everyone Together,,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,51.0,55,teacher
56,56,,51.0,T,"A ladder of two, how many do they have?",8 - Press for Accuracy,,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,51.0,56,teacher
57,57,,52.0,Ariel,Yeah.,,1 - None,b,Acknowledge (Backchannel),Ladder problem 7_Grade 7.xlsx_with_dialog_acts,52.0,57,student
58,58,,53.0,T,"So you write eight, you get what?",8 - Press for Accuracy,,sv,Statement-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,53.0,58,teacher
59,59,,54.0,Ariel,Twenty-eight.,,4 - Making a Claim,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,54.0,59,student
60,60,,55.0,T,"So, let’s see whether eight has twenty-eight.",8 - Press for Accuracy,,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,55.0,60,teacher
61,61,,56.0,Ariel,"Wait a minute, I have twenty-six.",,4 - Making a Claim,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,56.0,61,student
62,62,,57.0,T,So then what we are going to do?,8 - Press for Accuracy,,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,57.0,62,teacher
63,63,,58.0,Ariel,"Go to my rule, minus two.",,4 - Making a Claim,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,58.0,63,student
64,64,,59.0,Ariel,Twenty-six.,,4 - Making a Claim,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,59.0,64,student
65,65,,60.0,T,I am finding hard to follow.,1 - None,,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,60.0,65,teacher
66,66,,61.0,Ariel,I need to go home.,,1 - None,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,61.0,66,student
67,67,,62.0,Ariel,"Here we go, one, two, three, four, five, six, seven, eight, nine, ten, eleven, twelve, thirteen, fourteen, fifteen, sixteen, seventeen, eighteen, nineteen, twenty, twenty-one, twenty-two, twenty-three, twenty-four, twenty-five.",,1 - None,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,62.0,67,student
68,68,,63.0,Ariel,"Ooh, Ooh, I am right.",,1 - None,aa,Agree/Accept,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,63.0,68,student
69,69,,63.0,Ariel,"I am right, twenty-six.",,4 - Making a Claim,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,63.0,69,student
70,70,,64.0,Ariel,"Tut, tut, toon.",,1 - None,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,64.0,70,student
71,71,,64.0,Ariel,I got to be out of here.,,1 - None,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,64.0,71,student
72,72,,65.0,T,"Alright so, let’s go to one twenty-five, how did you get then?",8 - Press for Accuracy,,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,65.0,72,teacher
73,73,,66.0,T,You said sixty and then you added eight?,2 - Keeping Everyone Together,,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,66.0,73,teacher
74,74,,66.0,T,So is this right or wrong?,2 - Keeping Everyone Together,,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,66.0,74,teacher
75,75,,67.0,Ariel,It is right.,,4 - Making a Claim,aa,Agree/Accept,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,67.0,75,student
76,76,,68.0,Ariel,I did the same thing for this how I did this and it is right.,,4 - Making a Claim,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,68.0,76,student
77,77,,68.0,Ariel,I just did it right now.,,1 - None,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,68.0,77,student
78,78,,68.0,Ariel,I’m right.,,4 - Making a Claim,b,Acknowledge (Backchannel),Ladder problem 7_Grade 7.xlsx_with_dialog_acts,68.0,78,student
